,pct,chemical,chemical_code,total_items,total_tabs_caps,ltc_stablish
2218,03W,Amlodipine,0206020A0,203410.0,6984940.0,1.0
2219,07X,Amlodipine,0206020A0,205411.0,6848022.0,1.0
2220,01H,Amlodipine,0206020A0,215650.0,6823741.0,1.0
2221,06T,Amlodipine,0206020A0,237695.0,6731251.0,1.0
2222,07M,Amlodipine,0206020A0,167037.0,6677460.0,1.0
2223,01K,Amlodipine,0206020A0,199964.0,6577595.0,1.0
2224,00D,Amlodipine,0206020A0,241145.0,6564591.0,1.0
2225,09Y,Amlodipine,0206020A0,137518.0,6409377.0,1.0
2226,00L,Amlodipine,0206020A0,210475.0,6388978.0,1.0
2227,05N,Amlodipine,0206020A0,174837.0,6318601.0,1.0
2228,00M,Amlodipine,0206020A0,204242.0,6300748.0,1.0
2229,07Q,Amlodipine,0206020A0,123995.0,6295373.0,1.0
2230,08N,Amlodipine,0206020A0,154622.0,6287152.0,1.0
2231,08F,Amlodipine,0206020A0,158224.0,6243603.0,1.0
2232,00K,Amlodipine,0206020A0,181797.0,6204854.0,1.0
2233,05W,Amlodipine,0206020A0,184373.0,6119379.0,1.0
2234,03R,Amlodipine,0206020A0,173364.0,6080000.0,1.0
2235,02Y,Amlodipine,0206020A0,202948.0,6042111.0,1.0
2236,08K,Amlodipine,0206020A0,189790.0,6023986.0,1.0
2237,03T,Amlodipine,0206020A0,216708.0,5978671.0,1.0
2238,02R,Amlodipine,0206020A0,172827.0,5934458.0,1.0
2239,99E,Amlodipine,0206020A0,141856.0,5829849.0,1.0
2240,09W,Amlodipine,0206020A0,158601.0,5804740.0,1.0
2241,08W,Amlodipine,0206020A0,137273.0,5777030.0,1.0
2242,08A,Amlodipine,0206020A0,138181.0,5765344.0,1.0
2243,04K,Amlodipine,0206020A0,154637.0,5739237.0,1.0
2244,03F,Amlodipine,0206020A0,198761.0,5702135.0,1.0
2245,00P,Amlodipine,0206020A0,214422.0,5640047.0,1.0
2246,07H,Amlodipine,0206020A0,181454.0,5563038.0,1.0
2247,05Y,Amlodipine,0206020A0,128450.0,5554074.0,1.0
2248,02X,Amlodipine,0206020A0,180510.0,5479649.0,1.0
2249,08Q,Amlodipine,0206020A0,159843.0,5421913.0,1.0
2250,05R,Amlodipine,0206020A0,170796.0,5421469.0,1.0
2251,07Y,Amlodipine,0206020A0,151416.0,5417061.0,1.0
2252,99H,Amlodipine,0206020A0,124237.0,5393935.0,1.0
2253,08G,Amlodipine,0206020A0,148583.0,5363533.0,1.0
2254,01W,Amlodipine,0206020A0,156317.0,5346798.0,1.0
2255,05C,Amlodipine,0206020A0,117127.0,5342044.0,1.0
2256,03Q,Amlodipine,0206020A0,165257.0,5291043.0,1.0
2257,08E,Amlodipine,0206020A0,140575.0,5290061.0,1.0
2258,08D,Amlodipine,0206020A0,160656.0,5274902.0,1.0
2259,08L,Amlodipine,0206020A0,107013.0,5255083.0,1.0
2260,01Y,Amlodipine,0206020A0,146353.0,5234983.0,1.0
2261,08X,Amlodipine,0206020A0,169663.0,5085558.0,1.0
2262,00T,Amlodipine,0206020A0,135188.0,5034324.0,1.0
2263,07N,Amlodipine,0206020A0,123747.0,5023432.0,1.0
2264,00J,Amlodipine,0206020A0,169393.0,5018374.0,1.0
2265,07T,Amlodipine,0206020A0,117098.0,5002613.0,1.0
2266,02P,Amlodipine,0206020A0,179139.0,4971372.0,1.0
2267,04F,Amlodipine,0206020A0,103800.0,4927922.0,1.0
2268,03L,Amlodipine,0206020A0,153993.0,4648210.0,1.0
2269,09F,Amlodipine,0206020A0,118273.0,4604158.0,1.0
2270,00Y,Amlodipine,0206020A0,133767.0,4552860.0,1.0
2271,06A,Amlodipine,0206020A0,132812.0,4514068.0,1.0
2272,05T,Amlodipine,0206020A0,133290.0,4468274.0,1.0
2273,09X,Amlodipine,0206020A0,91804.0,4445354.0,1.0
2274,09J,Amlodipine,0206020A0,118879.0,4419541.0,1.0
2275,12D,Amlodipine,0206020A0,141468.0,4402012.0,1.0
2276,01X,Amlodipine,0206020A0,129250.0,4389398.0,1.0
2277,01G,Amlodipine,0206020A0,145919.0,4369911.0,1.0
2278,04D,Amlodipine,0206020A0,160186.0,4348463.0,1.0
2279,08V,Amlodipine,0206020A0,177128.0,4274448.0,1.0
2280,02F,Amlodipine,0206020A0,116590.0,4252763.0,1.0
2281,05Q,Amlodipine,0206020A0,115174.0,4248334.0,1.0
2282,09P,Amlodipine,0206020A0,121027.0,4246410.0,1.0
2283,05G,Amlodipine,0206020A0,126580.0,4239918.0,1.0
2284,01D,Amlodipine,0206020A0,110766.0,4235075.0,1.0
2285,07L,Amlodipine,0206020A0,130133.0,4209102.0,1.0
2286,06M,Amlodipine,0206020A0,108527.0,4194033.0,1.0
2287,07K,Amlodipine,0206020A0,151065.0,4172574.0,1.0
2288,05H,Amlodipine,0206020A0,146339.0,4139688.0,1.0
2289,03A,Amlodipine,0206020A0,111276.0,4095000.0,1.0
2290,03K,Amlodipine,0206020A0,146937.0,4048129.0,1.0
2291,02A,Amlodipine,0206020A0,129285.0,4047816.0,1.0
2292,02E,Amlodipine,0206020A0,101145.0,3927642.0,1.0
2293,99F,Amlodipine,0206020A0,91259.0,3918772.0,1.0
2294,99M,Amlodipine,0206020A0,93975.0,3918347.0,1.0
2295,04E,Amlodipine,0206020A0,138198.0,3864836.0,1.0
2296,99C,Amlodipine,0206020A0,125487.0,3849825.0,1.0
2297,01C,Amlodipine,0206020A0,118391.0,3808162.0,1.0
2298,10X,Amlodipine,0206020A0,85794.0,3807030.0,1.0
2299,06P,Amlodipine,0206020A0,84923.0,3799637.0,1.0
2300,09D,Amlodipine,0206020A0,99954.0,3775447.0,1.0
2301,00V,Amlodipine,0206020A0,105102.0,3763502.0,1.0
2302,10V,Amlodipine,0206020A0,87701.0,3756647.0,1.0
2303,00X,Amlodipine,0206020A0,100908.0,3730796.0,1.0
2304,03J,Amlodipine,0206020A0,107919.0,3718356.0,1.0
2305,02T,Amlodipine,0206020A0,106942.0,3705689.0,1.0
2306,02M,Amlodipine,0206020A0,128474.0,3705312.0,1.0
2307,10A,Amlodipine,0206020A0,87109.0,3647701.0,1.0
2308,07G,Amlodipine,0206020A0,120370.0,3613316.0,1.0
2309,06Y,Amlodipine,0206020A0,123375.0,3607090.0,1.0
2310,01R,Amlodipine,0206020A0,99820.0,3598532.0,1.0
2311,09E,Amlodipine,0206020A0,90873.0,3556284.0,1.0
2312,10K,Amlodipine,0206020A0,75522.0,3535309.0,1.0
2313,01E,Amlodipine,0206020A0,109461.0,3533785.0,1.0
2314,10J,Amlodipine,0206020A0,96795.0,3490371.0,1.0
2315,12F,Amlodipine,0206020A0,97842.0,3485673.0,1.0
2316,08Y,Amlodipine,0206020A0,84075.0,3449257.0,1.0
2317,01J,Amlodipine,0206020A0,113684.0,3442580.0,1.0
2318,99G,Amlodipine,0206020A0,78828.0,3435792.0,1.0
2319,07R,Amlodipine,0206020A0,73582.0,3435106.0,1.0
2320,06V,Amlodipine,0206020A0,127610.0,3427959.0,1.0
2321,08T,Amlodipine,0206020A0,103817.0,3397647.0,1.0
2322,08H,Amlodipine,0206020A0,71903.0,3384306.0,1.0
2323,05F,Amlodipine,0206020A0,99433.0,3379108.0,1.0
2324,08R,Amlodipine,0206020A0,96719.0,3354001.0,1.0
2325,05X,Amlodipine,0206020A0,79036.0,3348786.0,1.0
2326,03H,Amlodipine,0206020A0,107392.0,3325159.0,1.0
2327,09N,Amlodipine,0206020A0,79670.0,3313846.0,1.0
2328,07J,Amlodipine,0206020A0,114099.0,3292942.0,1.0
2329,09L,Amlodipine,0206020A0,71669.0,3271385.0,1.0
2330,99K,Amlodipine,0206020A0,89603.0,3270438.0,1.0
2331,00R,Amlodipine,0206020A0,110011.0,3164360.0,1.0
2332,03D,Amlodipine,0206020A0,106969.0,3137828.0,1.0
2333,11E,Amlodipine,0206020A0,97425.0,3136315.0,1.0
2334,10L,Amlodipine,0206020A0,87466.0,3108418.0,1.0
2335,00Q,Amlodipine,0206020A0,92620.0,3099407.0,1.0
2336,99D,Amlodipine,0206020A0,124509.0,3062794.0,1.0
2337,01T,Amlodipine,0206020A0,98648.0,3060613.0,1.0
2338,02N,Amlodipine,0206020A0,86161.0,3057929.0,1.0
2339,08J,Amlodipine,0206020A0,82403.0,3039199.0,1.0
2340,00N,Amlodipine,0206020A0,93944.0,3029581.0,1.0
2341,08P,Amlodipine,0206020A0,94940.0,3001410.0,1.0
2342,06W,Amlodipine,0206020A0,77702.0,2999067.0,1.0
2343,10R,Amlodipine,0206020A0,68691.0,2984966.0,1.0
2344,05J,Amlodipine,0206020A0,61938.0,2921978.0,1.0
2345,04Q,Amlodipine,0206020A0,107095.0,2835017.0,1.0
2346,08C,Amlodipine,0206020A0,91307.0,2830408.0,1.0
2347,05V,Amlodipine,0206020A0,78772.0,2728692.0,1.0
2348,03E,Amlodipine,0206020A0,83812.0,2725539.0,1.0
2349,04L,Amlodipine,0206020A0,68808.0,2616941.0,1.0
2350,10E,Amlodipine,0206020A0,71289.0,2567228.0,1.0
2351,09A,Amlodipine,0206020A0,73207.0,2540345.0,1.0
2352,04H,Amlodipine,0206020A0,78820.0,2481790.0,1.0
2353,01V,Amlodipine,0206020A0,78932.0,2469352.0,1.0
2354,01F,Amlodipine,0206020A0,68656.0,2467974.0,1.0
2355,10D,Amlodipine,0206020A0,60960.0,2387125.0,1.0
2356,03M,Amlodipine,0206020A0,79996.0,2358297.0,1.0
2357,04N,Amlodipine,0206020A0,71084.0,2330482.0,1.0
2358,09C,Amlodipine,0206020A0,66806.0,2322868.0,1.0
2359,05D,Amlodipine,0206020A0,70391.0,2292168.0,1.0
2360,04Y,Amlodipine,0206020A0,59556.0,2274013.0,1.0
2361,09H,Amlodipine,0206020A0,60609.0,2270036.0,1.0
2362,02D,Amlodipine,0206020A0,80625.0,2245073.0,1.0
2363,02Q,Amlodipine,0206020A0,74501.0,2215811.0,1.0
2364,06D,Amlodipine,0206020A0,47518.0,2114463.0,1.0
2365,02G,Amlodipine,0206020A0,58740.0,2095210.0,1.0
2366,00C,Amlodipine,0206020A0,62836.0,1993320.0,1.0
2367,04M,Amlodipine,0206020A0,44194.0,1888081.0,1.0
2368,02W,Amlodipine,0206020A0,66152.0,1875827.0,1.0
2369,10C,Amlodipine,0206020A0,46567.0,1824180.0,1.0
2370,03V,Amlodipine,0206020A0,52078.0,1468227.0,1.0
2371,RRF,Amlodipine,0206020A0,152.0,4113.0,1.0
2372,NTP,Amlodipine,0206020A0,286.0,4007.0,1.0
2373,112,Amlodipine,0206020A0,166.0,3668.0,1.0
2374,RY2,Amlodipine,0206020A0,184.0,3432.0,1.0
2375,NDL,Amlodipine,0206020A0,108.0,3260.0,1.0
2376,RY4,Amlodipine,0206020A0,155.0,3121.0,1.0
2377,NQ7,Amlodipine,0206020A0,135.0,3115.0,1.0
2378,NBF,Amlodipine,0206020A0,72.0,2121.0,1.0
2379,RNU,Amlodipine,0206020A0,84.0,1933.0,1.0
2380,RWX,Amlodipine,0206020A0,94.0,1783.0,1.0
2381,NVE,Amlodipine,0206020A0,160.0,1753.0,1.0
2382,AD9,Amlodipine,0206020A0,101.0,1748.0,1.0
2383,NW0,Amlodipine,0206020A0,112.0,1564.0,1.0
2384,AXT,Amlodipine,0206020A0,63.0,1524.0,1.0
2385,RY5,Amlodipine,0206020A0,58.0,1332.0,1.0
2386,NKB,Amlodipine,0206020A0,84.0,1323.0,1.0
2387,NLO,Amlodipine,0206020A0,62.0,1222.0,1.0
2388,RJ7,Amlodipine,0206020A0,36.0,1136.0,1.0
2389,RFR,Amlodipine,0206020A0,42.0,1120.0,1.0
2390,DR3,Amlodipine,0206020A0,26.0,1064.0,1.0
2391,NNF,Amlodipine,0206020A0,41.0,987.0,1.0
2392,RJ1,Amlodipine,0206020A0,56.0,943.0,1.0
2393,NV6,Amlodipine,0206020A0,66.0,903.0,1.0
2394,RYY,Amlodipine,0206020A0,32.0,875.0,1.0
2395,RXC,Amlodipine,0206020A0,32.0,861.0,1.0
2396,RCD,Amlodipine,0206020A0,41.0,822.0,1.0
2397,AC0,Amlodipine,0206020A0,45.0,787.0,1.0
2398,NTV,Amlodipine,0206020A0,37.0,784.0,1.0
2399,RY7,Amlodipine,0206020A0,43.0,763.0,1.0
2400,RL4,Amlodipine,0206020A0,25.0,758.0,1.0
2401,RYF,Amlodipine,0206020A0,39.0,728.0,1.0
2402,R1F,Amlodipine,0206020A0,30.0,651.0,1.0
2403,R0B,Amlodipine,0206020A0,40.0,637.0,1.0
2404,RJ8,Amlodipine,0206020A0,18.0,560.0,1.0
2405,RY8,Amlodipine,0206020A0,18.0,546.0,1.0
2406,720,Amlodipine,0206020A0,10.0,532.0,1.0
2407,RRU,Amlodipine,0206020A0,62.0,530.0,1.0
2408,RTK,Amlodipine,0206020A0,23.0,518.0,1.0
2409,NR5,Amlodipine,0206020A0,13.0,498.0,1.0
2410,NDA,Amlodipine,0206020A0,22.0,478.0,1.0
2411,RY6,Amlodipine,0206020A0,14.0,459.0,1.0
2412,RTR,Amlodipine,0206020A0,17.0,455.0,1.0
2413,NI3,Amlodipine,0206020A0,11.0,448.0,1.0
2414,RGQ,Amlodipine,0206020A0,15.0,420.0,1.0
2415,RYG,Amlodipine,0206020A0,24.0,414.0,1.0
2416,NR3,Amlodipine,0206020A0,17.0,406.0,1.0
2417,RTQ,Amlodipine,0206020A0,40.0,404.0,1.0
2418,R1A,Amlodipine,0206020A0,18.0,343.0,1.0
2419,RYW,Amlodipine,0206020A0,16.0,341.0,1.0
2420,RTD,Amlodipine,0206020A0,11.0,308.0,1.0
2421,212,Amlodipine,0206020A0,7.0,308.0,1.0
2422,RXA,Amlodipine,0206020A0,12.0,284.0,1.0
2423,RPG,Amlodipine,0206020A0,10.0,259.0,1.0
2424,RVW,Amlodipine,0206020A0,10.0,254.0,1.0
2425,RRE,Amlodipine,0206020A0,9.0,252.0,1.0
2426,RJ2,Amlodipine,0206020A0,7.0,231.0,1.0
2427,RHA,Amlodipine,0206020A0,12.0,220.0,1.0
2428,RX6,Amlodipine,0206020A0,31.0,195.0,1.0
2429,RM1,Amlodipine,0206020A0,6.0,172.0,1.0
2430,NMS,Amlodipine,0206020A0,4.0,168.0,1.0
2431,DL0,Amlodipine,0206020A0,16.0,168.0,1.0
2432,NV1,Amlodipine,0206020A0,5.0,140.0,1.0
2433,RTX,Amlodipine,0206020A0,4.0,140.0,1.0
2434,RH8,Amlodipine,0206020A0,5.0,126.0,1.0
2435,NCN,Amlodipine,0206020A0,4.0,122.0,1.0
2436,R1L,Amlodipine,0206020A0,6.0,112.0,1.0
2437,NWX,Amlodipine,0206020A0,3.0,112.0,1.0
2438,111,Amlodipine,0206020A0,2.0,112.0,1.0
2439,DAY,Amlodipine,0206020A0,4.0,112.0,1.0
2440,NDJ,Amlodipine,0206020A0,3.0,108.0,1.0
2441,AXG,Amlodipine,0206020A0,10.0,105.0,1.0
2442,RYX,Amlodipine,0206020A0,5.0,102.0,1.0
2443,NQV,Amlodipine,0206020A0,4.0,93.0,1.0
2444,14A,Amlodipine,0206020A0,10.0,91.0,1.0
2445,215,Amlodipine,0206020A0,1.0,84.0,1.0
2446,ARF,Amlodipine,0206020A0,8.0,84.0,1.0
2447,RN3,Amlodipine,0206020A0,3.0,84.0,1.0
2448,RXG,Amlodipine,0206020A0,3.0,84.0,1.0
2449,RXK,Amlodipine,0206020A0,3.0,84.0,1.0
2450,13V,Amlodipine,0206020A0,8.0,82.0,1.0
2451,NT4,Amlodipine,0206020A0,2.0,63.0,1.0
2452,14H,Amlodipine,0206020A0,3.0,63.0,1.0
2453,ACH,Amlodipine,0206020A0,5.0,56.0,1.0
2454,RDR,Amlodipine,0206020A0,2.0,56.0,1.0
2455,RBZ,Amlodipine,0206020A0,2.0,56.0,1.0
2456,AT0,Amlodipine,0206020A0,1.0,56.0,1.0
2457,NL8,Amlodipine,0206020A0,2.0,56.0,1.0
2458,RW5,Amlodipine,0206020A0,2.0,56.0,1.0
2459,14F,Amlodipine,0206020A0,6.0,42.0,1.0
2460,RNA,Amlodipine,0206020A0,1.0,42.0,1.0
2461,14K,Amlodipine,0206020A0,3.0,38.0,1.0
2462,RE9,Amlodipine,0206020A0,1.0,28.0,1.0
2463,RCB,Amlodipine,0206020A0,1.0,28.0,1.0
2464,RH5,Amlodipine,0206020A0,1.0,28.0,1.0
2465,RXH,Amlodipine,0206020A0,1.0,28.0,1.0
2466,DAA,Amlodipine,0206020A0,1.0,28.0,1.0
2467,NLX,Amlodipine,0206020A0,1.0,28.0,1.0
2468,DMH,Amlodipine,0206020A0,3.0,21.0,1.0
2469,AE8,Amlodipine,0206020A0,1.0,14.0,1.0
2470,RLY,Amlodipine,0206020A0,1.0,14.0,1.0
2471,RQX,Amlodipine,0206020A0,1.0,4.0,1.0
2472,RNN,Amlodipine,0206020A0,1.0,4.0,1.0
2795,15M,Gabapentin,0408010G0,174318.0,20159132.0,1.0
2796,15N,Gabapentin,0408010G0,148415.0,15626911.0,1.0
2797,15E,Gabapentin,0408010G0,118994.0,12976385.0,1.0
2798,06H,Gabapentin,0408010G0,121309.0,12667718.0,1.0
2799,99A,Gabapentin,0408010G0,100110.0,10743395.0,1.0
2800,04G,Gabapentin,0408010G0,98780.0,10649829.0,1.0
2801,11J,Gabapentin,0408010G0,82996.0,9149714.0,1.0
2802,03N,Gabapentin,0408010G0,87810.0,8840424.0,1.0
2803,13T,Gabapentin,0408010G0,118171.0,8830189.0,1.0
2804,01A,Gabapentin,0408010G0,80999.0,8817282.0,1.0
2805,15C,Gabapentin,0408010G0,92322.0,8744838.0,1.0
2806,14L,Gabapentin,0408010G0,93181.0,8607890.0,1.0
2807,11N,Gabapentin,0408010G0,73678.0,8568140.0,1.0
2808,00D,Gabapentin,0408010G0,93958.0,8409724.0,1.0
2809,05L,Gabapentin,0408010G0,74238.0,7955304.0,1.0
2810,15F,Gabapentin,0408010G0,84991.0,7918142.0,1.0
2811,11X,Gabapentin,0408010G0,64110.0,7856702.0,1.0
2812,10Q,Gabapentin,0408010G0,73118.0,7804871.0,1.0
2813,00L,Gabapentin,0408010G0,78041.0,7188018.0,1.0
2814,12F,Gabapentin,0408010G0,62305.0,6970458.0,1.0
2815,11M,Gabapentin,0408010G0,72122.0,6748298.0,1.0
2816,00M,Gabapentin,0408010G0,70889.0,6676625.0,1.0
2817,02X,Gabapentin,0408010G0,61097.0,6640546.0,1.0
2818,05A,Gabapentin,0408010G0,66680.0,6592090.0,1.0
2819,06L,Gabapentin,0408010G0,59772.0,6519551.0,1.0
2820,00K,Gabapentin,0408010G0,67119.0,6458498.0,1.0
2821,01G,Gabapentin,0408010G0,72104.0,6395551.0,1.0
2822,01K,Gabapentin,0408010G0,59803.0,6365807.0,1.0
2823,06M,Gabapentin,0408010G0,58319.0,6354223.0,1.0
2824,99N,Gabapentin,0408010G0,57842.0,6313772.0,1.0
2825,00J,Gabapentin,0408010G0,67510.0,6309092.0,1.0
2826,00P,Gabapentin,0408010G0,81728.0,6190452.0,1.0
2827,02H,Gabapentin,0408010G0,55978.0,6163536.0,1.0
2828,06K,Gabapentin,0408010G0,59741.0,6117171.0,1.0
2829,09G,Gabapentin,0408010G0,59705.0,6074457.0,1.0
2830,06F,Gabapentin,0408010G0,56586.0,6069825.0,1.0
2831,01H,Gabapentin,0408010G0,55588.0,5829043.0,1.0
2832,03R,Gabapentin,0408010G0,54257.0,5795791.0,1.0
2833,01Y,Gabapentin,0408010G0,54754.0,5787330.0,1.0
2834,05W,Gabapentin,0408010G0,58742.0,5770631.0,1.0
2835,03T,Gabapentin,0408010G0,59147.0,5750144.0,1.0
2836,00R,Gabapentin,0408010G0,56710.0,5646069.0,1.0
2837,02P,Gabapentin,0408010G0,56988.0,5367801.0,1.0
2838,14Y,Gabapentin,0408010G0,46289.0,5305102.0,1.0
2839,11A,Gabapentin,0408010G0,43086.0,5244842.0,1.0
2840,02R,Gabapentin,0408010G0,54373.0,5119821.0,1.0
2841,06N,Gabapentin,0408010G0,52503.0,5106719.0,1.0
2842,00Y,Gabapentin,0408010G0,48131.0,5077175.0,1.0
2843,01W,Gabapentin,0408010G0,46813.0,4888612.0,1.0
2844,99J,Gabapentin,0408010G0,51681.0,4871577.0,1.0
2845,05C,Gabapentin,0408010G0,41318.0,4633243.0,1.0
2846,04K,Gabapentin,0408010G0,40320.0,4618941.0,1.0
2847,06T,Gabapentin,0408010G0,46689.0,4606584.0,1.0
2848,00T,Gabapentin,0408010G0,40742.0,4572668.0,1.0
2849,01X,Gabapentin,0408010G0,44589.0,4531590.0,1.0
2850,03F,Gabapentin,0408010G0,52633.0,4518806.0,1.0
2851,03L,Gabapentin,0408010G0,39876.0,4494355.0,1.0
2852,04V,Gabapentin,0408010G0,38625.0,4374538.0,1.0
2853,02M,Gabapentin,0408010G0,42608.0,4363302.0,1.0
2854,04E,Gabapentin,0408010G0,39357.0,4345157.0,1.0
2855,05Y,Gabapentin,0408010G0,41456.0,4293212.0,1.0
2856,15A,Gabapentin,0408010G0,38840.0,4239763.0,1.0
2857,09D,Gabapentin,0408010G0,52518.0,4232768.0,1.0
2858,03Q,Gabapentin,0408010G0,35228.0,4231389.0,1.0
2859,02F,Gabapentin,0408010G0,38453.0,4206736.0,1.0
2860,06Y,Gabapentin,0408010G0,36966.0,4195695.0,1.0
2861,01D,Gabapentin,0408010G0,37877.0,4177749.0,1.0
2862,05T,Gabapentin,0408010G0,43066.0,4144006.0,1.0
2863,01J,Gabapentin,0408010G0,37537.0,4131196.0,1.0
2864,99C,Gabapentin,0408010G0,53006.0,4113983.0,1.0
2865,02Y,Gabapentin,0408010G0,36568.0,4052753.0,1.0
2866,00Q,Gabapentin,0408010G0,37647.0,3940179.0,1.0
2867,09F,Gabapentin,0408010G0,35351.0,3787647.0,1.0
2868,09W,Gabapentin,0408010G0,34910.0,3731829.0,1.0
2869,05G,Gabapentin,0408010G0,35701.0,3703424.0,1.0
2870,15D,Gabapentin,0408010G0,35193.0,3675126.0,1.0
2871,10X,Gabapentin,0408010G0,27519.0,3600728.0,1.0
2872,06Q,Gabapentin,0408010G0,37810.0,3600148.0,1.0
2873,07K,Gabapentin,0408010G0,35177.0,3491772.0,1.0
2874,06W,Gabapentin,0408010G0,33165.0,3468006.0,1.0
2875,01T,Gabapentin,0408010G0,31153.0,3460619.0,1.0
2876,03W,Gabapentin,0408010G0,31754.0,3402551.0,1.0
2877,04C,Gabapentin,0408010G0,34166.0,3392407.0,1.0
2878,00V,Gabapentin,0408010G0,30718.0,3301827.0,1.0
2879,05N,Gabapentin,0408010G0,30006.0,3281783.0,1.0
2880,06V,Gabapentin,0408010G0,30984.0,3277966.0,1.0
2881,07J,Gabapentin,0408010G0,31363.0,3257123.0,1.0
2882,04F,Gabapentin,0408010G0,33541.0,3254577.0,1.0
2883,09P,Gabapentin,0408010G0,32069.0,3227035.0,1.0
2884,01F,Gabapentin,0408010G0,29090.0,3158652.0,1.0
2885,08A,Gabapentin,0408010G0,33860.0,3103049.0,1.0
2886,00N,Gabapentin,0408010G0,33519.0,3085086.0,1.0
2887,02T,Gabapentin,0408010G0,33476.0,3016135.0,1.0
2888,10A,Gabapentin,0408010G0,26844.0,3015624.0,1.0
2889,05H,Gabapentin,0408010G0,29801.0,2986428.0,1.0
2890,07X,Gabapentin,0408010G0,30787.0,2984983.0,1.0
2891,08L,Gabapentin,0408010G0,26374.0,2971133.0,1.0
2892,03A,Gabapentin,0408010G0,35376.0,2956677.0,1.0
2893,01C,Gabapentin,0408010G0,30353.0,2954240.0,1.0
2894,10V,Gabapentin,0408010G0,22003.0,2922891.0,1.0
2895,02A,Gabapentin,0408010G0,35243.0,2888984.0,1.0
2896,12D,Gabapentin,0408010G0,27331.0,2873464.0,1.0
2897,05Q,Gabapentin,0408010G0,27868.0,2861808.0,1.0
2898,07V,Gabapentin,0408010G0,34655.0,2859112.0,1.0
2899,02E,Gabapentin,0408010G0,25008.0,2837044.0,1.0
2900,04D,Gabapentin,0408010G0,31340.0,2811629.0,1.0
2901,01R,Gabapentin,0408010G0,26553.0,2797684.0,1.0
2902,09J,Gabapentin,0408010G0,31498.0,2750937.0,1.0
2903,10K,Gabapentin,0408010G0,21947.0,2711760.0,1.0
2904,10E,Gabapentin,0408010G0,25166.0,2695542.0,1.0
2905,03H,Gabapentin,0408010G0,26741.0,2665244.0,1.0
2906,10R,Gabapentin,0408010G0,24374.0,2654984.0,1.0
2907,00X,Gabapentin,0408010G0,24556.0,2624945.0,1.0
2908,08D,Gabapentin,0408010G0,28443.0,2601213.0,1.0
2909,03K,Gabapentin,0408010G0,26316.0,2581296.0,1.0
2910,07M,Gabapentin,0408010G0,25441.0,2536823.0,1.0
2911,99D,Gabapentin,0408010G0,30789.0,2529625.0,1.0
2912,05R,Gabapentin,0408010G0,24429.0,2498373.0,1.0
2913,01V,Gabapentin,0408010G0,23452.0,2484682.0,1.0
2914,09E,Gabapentin,0408010G0,21778.0,2471561.0,1.0
2915,99E,Gabapentin,0408010G0,24563.0,2468375.0,1.0
2916,01E,Gabapentin,0408010G0,25214.0,2464840.0,1.0
2917,05X,Gabapentin,0408010G0,21395.0,2457393.0,1.0
2918,09Y,Gabapentin,0408010G0,23044.0,2454636.0,1.0
2919,05F,Gabapentin,0408010G0,22717.0,2397580.0,1.0
2920,07Q,Gabapentin,0408010G0,20578.0,2378903.0,1.0
2921,10L,Gabapentin,0408010G0,21204.0,2376715.0,1.0
2922,08H,Gabapentin,0408010G0,20303.0,2353280.0,1.0
2923,07N,Gabapentin,0408010G0,25605.0,2315948.0,1.0
2924,06P,Gabapentin,0408010G0,22184.0,2302359.0,1.0
2925,02G,Gabapentin,0408010G0,20841.0,2280335.0,1.0
2926,06A,Gabapentin,0408010G0,22707.0,2275772.0,1.0
2927,04H,Gabapentin,0408010G0,18338.0,2267594.0,1.0
2928,04L,Gabapentin,0408010G0,17388.0,2254616.0,1.0
2929,05J,Gabapentin,0408010G0,17865.0,2245574.0,1.0
2930,02Q,Gabapentin,0408010G0,21684.0,2237981.0,1.0
2931,03D,Gabapentin,0408010G0,18891.0,2198073.0,1.0
2932,04Y,Gabapentin,0408010G0,20444.0,2158057.0,1.0
2933,07H,Gabapentin,0408010G0,22297.0,2152524.0,1.0
2934,11E,Gabapentin,0408010G0,25274.0,2144959.0,1.0
2935,08Q,Gabapentin,0408010G0,24095.0,2131993.0,1.0
2936,03M,Gabapentin,0408010G0,19387.0,2124159.0,1.0
2937,00C,Gabapentin,0408010G0,26295.0,2115977.0,1.0
2938,10J,Gabapentin,0408010G0,17319.0,2043029.0,1.0
2939,09X,Gabapentin,0408010G0,17220.0,2024824.0,1.0
2940,05V,Gabapentin,0408010G0,19193.0,2002386.0,1.0
2941,08K,Gabapentin,0408010G0,24174.0,1941227.0,1.0
2942,06D,Gabapentin,0408010G0,14720.0,1931994.0,1.0
2943,99K,Gabapentin,0408010G0,18972.0,1929815.0,1.0
2944,10D,Gabapentin,0408010G0,18250.0,1899783.0,1.0
2945,08V,Gabapentin,0408010G0,22623.0,1898914.0,1.0
2946,07W,Gabapentin,0408010G0,24511.0,1897759.0,1.0
2947,08F,Gabapentin,0408010G0,17716.0,1867637.0,1.0
2948,02D,Gabapentin,0408010G0,17816.0,1857122.0,1.0
2949,05D,Gabapentin,0408010G0,16678.0,1847282.0,1.0
2950,07R,Gabapentin,0408010G0,16125.0,1827747.0,1.0
2951,03J,Gabapentin,0408010G0,22727.0,1815435.0,1.0
2952,02N,Gabapentin,0408010G0,15331.0,1787529.0,1.0
2953,07T,Gabapentin,0408010G0,15569.0,1722779.0,1.0
2954,02W,Gabapentin,0408010G0,18776.0,1699779.0,1.0
